Title	First Author First Name	First Author Surname	Corresponding Author First Name	Corresponding Author Surname	Corresponding Author Order	Publication Name	Alternate Name	Abstract	Url	Author Address	Year	DOI	Reference Type	PDF Relative Path	Keywords
Efficacy and acceptability of selective serotonin reuptake inhibitors for the treatment of depression in Parkinson's disease: a systematic review and meta-analysis of randomized controlled trials		Skapinakis, P., Bakola, E., Salanti, G., Lewis, G., Kyritsis, A. P. and Mavreas, V.				bmc neurology	bmc neurology	BACKGROUND: Selective serotonin reuptake inhibitors (SSRIs) are the most commonly prescribed antidepressants for the treatment of depression in patients with Parkinson's Disease (PD) but data on their efficacy are controversial. METHODS: We conducted a systematic review and meta-analysis of randomized controlled trials to investigate the efficacy and acceptability of SSRIs in the treatment of depression in PD. RESULTS: Ten studies were included. In the comparison between SSRIs and Placebo (n = 6 studies), the combined risk ratio (random effects) was 1.08 (95% confidence interval: 0.77 - 1.55, p = 0.67). In the comparison between SSRIs and Tricyclic Antidepressants (TCAs) (n = 3 studies) the combined risk ratio was 0.75 (0.39 - 1.42, p = 0.37). An acceptability analysis showed that SSRIs were generally well tolerated. CONCLUSIONS: These results suggest that there is insufficient evidence to reject the null hypothesis of no differences in efficacy between SSRIs and placebo in the treatment of depression in PD. Due to the limited number of studies and the small sample sizes a type II error (false negative) cannot be excluded. The comparison between SSRIs and TCAs is based on only three studies and further trials with more pragmatic design are needed.			2010				760
Cardiotoxicity of anthracycline agents for the treatment of cancer: systematic review and meta-analysis of randomised controlled trials		Smith, L. A., Cornelius, V. R., Plummer, C. J., Levitt, G., Verrill, M., Canney, P. and Jones, A.				bmc cancer	bmc cancer	BACKGROUND: We conducted a systematic review and meta-analysis to clarify the risk of early and late cardiotoxicity of anthracycline agents in patients treated for breast or ovarian cancer, lymphoma, myeloma or sarcoma. METHODS: Randomized controlled trials were sought using comprehensive searches of electronic databases in June 2008. Reference lists of retrieved articles were also scanned for additional articles. Outcomes investigated were early or late clinical and sub-clinical cardiotoxicity. Trial quality was assessed, and data were pooled through meta-analysis where appropriate. RESULTS: Fifty-five published RCTs were included; the majority were on women with advanced breast cancer. A significantly greater risk of clinical cardiotoxicity was found with anthracycline compared with non-anthracycline regimens (OR 5.43 95% confidence interval: 2.34, 12.62), anthracycline versus mitoxantrone (OR 2.88 95% confidence interval: 1.29, 6.44), and bolus versus continuous anthracycline infusions (OR 4.13 95% confidence interval: 1.75, 9.72). Risk of clinical cardiotoxicity was significantly lower with epirubicin versus doxorubicin (OR 0.39 95% confidence interval: 0.20, 0.78), liposomal versus non-liposomal doxorubicin (OR 0.18 95% confidence interval: 0.08, 0.38) and with a concomitant cardioprotective agent (OR 0.21 95% confidence interval: 0.13, 0.33). No statistical heterogeneity was found for these pooled analyses. A similar pattern of results were found for subclinical cardiotoxicity; with risk significantly greater with anthracycline containing regimens and bolus administration; and significantly lower risk with epirubicin, liposomal doxorubicin versus doxorubicin but not epirubicin, and with concomitant use of a cardioprotective agent. Low to moderate statistical heterogeneity was found for two of the five pooled analyses, perhaps due to the different criteria used for reduction in Left Ventricular Ejection Fraction. Meta-analyses of any cardiotoxicity (clinical and subclinical) showed moderate to high statistical heterogeneity for four of five pooled analyses; criteria for any cardiotoxic event differed between studies. Nonetheless the pattern of results was similar to those for clinical or subclinical cardiotoxicity described above. CONCLUSIONS: Evidence is not sufficiently robust to support clear evidence-based recommendations on different anthracycline treatment regimens, or for routine use of cardiac protective agents or liposomal formulations. There is a need to improve cardiac monitoring in oncology trials.			2010				765
Interventions for renal vasculitis in adults. A systematic review		Walters, G. D., Willis, N. S. and Craig, J. C.				bmc nephrology	bmc nephrology	BACKGROUND: Renal vasculitis presents as rapidly progressive glomerulonephritis and comprises of a group of conditions characterised by acute kidney failure, haematuria and proteinuria. Treatment of these conditions involves the use of steroid and non-steroid agents with or without adjunctive plasma exchange. Although immunosuppression has been successful, many questions remain unanswered in terms of dose and duration of therapy, the use of plasma exchange and the role of new therapies. This systematic review was conducted to determine the benefits and harms of any intervention for the treatment of renal vasculitis in adults. METHODS: We searched the Cochrane Central Register of Controlled Trials, the Cochrane Renal Group Specialised Register, MEDLINE and EMBASE to June 2009. Randomised controlled trials investigating any intervention for the treatment of adults were included. Two authors independently assessed study quality and extracted data. Statistical analyses were performed using a random effects model and results expressed as risk ratio with 95% confidence intervals for dichotomous outcomes or mean difference for continuous outcomes. RESULTS: Twenty two studies (1674 patients) were included. Plasma exchange as adjunctive therapy significantly reduces the risk of end-stage kidney disease at 12 months (five studies: RR 0.47, CI 0.30 to 0.75). Four studies compared the use of pulse and continuous administration of cyclophosphamide. Remission rates were equivalent but pulse treatment causes an increased risk of relapse (4 studies: RR 1.79, CI 1.11 to 2.87) compared with continuous cyclophosphamide. Azathioprine has equivalent efficacy as a maintenance agent to cyclophosphamide with fewer episodes of leukopenia. Mycophenolate mofetil may be equivalent to cyclophosphamide as an induction agent but resulted in a higher relapse rate when tested against Azathioprine in remission maintenance. Rituximab is an effective remission induction agent. Methotrexate or Leflunomide are potential choices in remission maintenance therapy. Oral co-trimoxazole did not reduce relapses significantly in Wegener's granulomatosis. CONCLUSIONS: Plasma exchange is effective in patients with severe ARF secondary to vasculitis. Pulse cyclophosphamide results in an increased risk of relapse when compared to continuous oral use but a reduced total dose. Whilst cyclophosphamide is standard induction treatment, rituximab and mycophenolate mofetil are also effective. Azathioprine, methotrexate and leflunomide are effective as maintenance therapy. Further studies are required to more clearly delineate the appropriate place of newer agents within an evidence-based therapeutic strategy.			2010				866
Complications of circumcision in male neonates, infants and children: a systematic review		Weiss, H. A., Larke, N., Halperin, D. and Schenker, I.				bmc urology	bmc urology	BACKGROUND: Approximately one in three men are circumcised globally, but there are relatively few data on the safety of the procedure. The aim of this paper is to summarize the literature on frequency of adverse events following pediatric circumcision, with a focus on developing countries. METHODS: PubMed and other databasess were searched with keywords and MeSH terms including infant/newborn/pediatric/child, circumcision, complications and adverse events. Searches included all available years and were conducted on November 6th 2007 and updated on February 14th 2009. Additional searches of the Arabic literature included searches of relevant databases and University libraries for research theses on male circumcision.Studies were included if they contained data to estimate frequency of adverse events following neonatal, infant and child circumcision. There was no language restriction. A total of 1349 published papers were identified, of which 52 studies from 21 countries met the inclusion criteria. The Arabic literature searches identified 46 potentially relevant papers, of which six were included. RESULTS: Sixteen prospective studies evaluated complications following neonatal and infant circumcision. Most studies reported no severe adverse events (SAE), but two studies reported SAE frequency of 2%. The median frequency of any complication was 1.5% (range 0-16%). Child circumcision by medical providers tended to be associated with more complications (median frequency 6%; range 2-14%) than for neonates and infants. Traditional circumcision as a rite of passage is associated with substantially greater risks, more severe complications than medical circumcision or traditional circumcision among neonates. CONCLUSIONS: Studies report few severe complications following circumcision. However, mild or moderate complications are seen, especially when circumcision is undertaken at older ages, by inexperienced providers or in non-sterile conditions. Pediatric circumcision will continue to be practiced for cultural, medical and as a long-term HIV/STI prevention strategy. Risk-reduction strategies including improved training of providers, and provision of appropriate sterile equipment, are urgently needed.			2010				886
Effectiveness of weight management interventions in children: a targeted systematic review for the USPSTF		Whitlock, E. P., O'Connor, E. A., Williams, S. B., Beil, T. L. and Lutz, K. W.				pediatrics	pediatrics	CONTEXT: Targeted systematic review to support the updated US Preventive Services Task Force (USPSTF) recommendation on screening for obesity in children and adolescents. OBJECTIVES: To examine the benefits and harms of behavioral and pharmacologic weight-management interventions for overweight and obese children and adolescents. METHODS: Our data sources were Ovid Medline, PsycINFO, the Education Resources Information Center, the Database of Abstracts of Reviews of Effects, the Cochrane databases, reference lists of other reviews and trials, and expert recommendations. After 2 investigators reviewed 2786 abstracts and 369 articles against inclusion/exclusion criteria, we included 15 fair- to good-quality trials in which the effects of treatment on weight, weight-related comorbidities, and harms were evaluated. Studies were quality rated by 2 investigators using established criteria. Investigators abstracted data into standard evidence tables. RESULTS: In the available research, obese (or overweight) children and adolescents aged 4 to 18 years were enrolled, and no studies targeted those younger than 4 years. Comprehensive behavioral interventions of medium-to-high intensity were the most effective behavioral approach with 1.9 to 3.3 kg/m(2) difference favoring intervention groups at 12 months. More limited evidence suggests that these improvements can be maintained over the 12 months after the end of treatments and that there are few harms with behavioral interventions. Two medications combined with behavioral interventions resulted in small (0.85 kg/m(2) for orlistat) or moderate (2.6 kg/m(2) for sibutramine) BMI reduction in obese adolescents on active medication; however, no studies followed weight changes after medication use ended. Potential adverse effects were greater than for behavioral interventions alone and varied in severity. Only 1 medication (orlistat) has been approved by the US Food and Drug Administration for prescription use in those aged > or =12 years. CONCLUSIONS: Over the past several years, research into weight management in obese children and adolescents has improved in quality and quantity. Despite important gaps, available research supports at least short-term benefits of comprehensive medium- to high-intensity behavioral interventions in obese children and adolescents.			2010				891
Internet-based medical education: a realist review of what works, for whom and in what circumstances		Wong, G., Greenhalgh, T. and Pawson, R.				bmc medical education	bmc medical education	BACKGROUND: Educational courses for doctors and medical students are increasingly offered via the Internet. Despite much research, course developers remain unsure about what (if anything) to offer online and how. Prospective learners lack evidence-based guidance on how to choose between the options on offer. We aimed to produce theory driven criteria to guide the development and evaluation of Internet-based medical courses. METHODS: Realist review - a qualitative systematic review method whose goal is to identify and explain the interaction between context, mechanism and outcome. We searched 15 electronic databases and references of included articles, seeking to identify theoretical models of how the Internet might support learning from empirical studies which (a) used the Internet to support learning, (b) involved doctors or medical students; and (c) reported a formal evaluation. All study designs and outcomes were considered. Using immersion and interpretation, we tested theories by considering how well they explained the different outcomes achieved in different educational contexts. RESULTS: 249 papers met our inclusion criteria. We identified two main theories of the course-in-context that explained variation in learners' satisfaction and outcomes: Davis's Technology Acceptance Model and Laurillard's model of interactive dialogue. Learners were more likely to accept a course if it offered a perceived advantage over available non-Internet alternatives, was easy to use technically, and compatible with their values and norms. 'Interactivity' led to effective learning only if learners were able to enter into a dialogue - with a tutor, fellow students or virtual tutorials - and gain formative feedback. CONCLUSIONS: Different modes of course delivery suit different learners in different contexts. When designing or choosing an Internet-based course, attention must be given to the fit between its technical attributes and learners' needs and priorities; and to ways of providing meaningful interaction. We offer a preliminary set of questions to aid course developers and learners consider these issues.			2010				902
Fear of hypoglycaemia in parents of young children with type 1 diabetes: a systematic review		Barnard, K., Thomas, S., Royle, P., Noyes, K. and Waugh, N.				bmc pediatrics	bmc pediatrics	BACKGROUND: Many children with type 1 diabetes have poor glycaemic control. Since the Diabetes Control and Complications Trial (DCCT) showed that tighter control reduces complication rates, there has been more emphasis on intensified insulin therapy. We know that patients and families are afraid of hypoglycaemia. We hypothesised that fear of hypoglycaemia might take precedence over concern about long-term complications, and that behaviour to avoid hypoglycaemia might be at the cost of poorer control, and aimed to evaluate the effectiveness of any interventions designed to prevent that. The objective of this review was to systematically review studies concerning the extent and consequences of fear of hypoglycaemia in parents of children under 12 years of age with type 1 diabetes, and interventions to reduce it. METHODS: None DATA SOURCES: MEDLINE, EMBASE, PsycINFO, The Cochrane Library, Web of Science, meeting abstracts of EASD, ADA and Diabetes UK, Current Controlled Trials, ClinicalTrials.gov, UK CRN, scrutiny of bibliographies of retrieved papers and contact with experts in the field.Inclusions: Relevant studies of any design of parents of children under 12 years of age with Type 1 diabetes were included. The key outcomes were the extent and impact of fear, hypoglycaemia avoidance behaviour in parents due to parental fear of hypoglycaemia in their children, the effect on diabetes control, and the impact of interventions to reduce this fear and hypoglycaemia avoidance behaviour. RESULTS: Eight articles from six studies met the inclusion criteria. All were cross sectional studies and most were of good quality. Parental fear of hypoglycaemia, anxiety and depression were reported to be common. There was a paucity of evidence on behaviour to avoid hypoglycaemia, but there were some suggestions that higher than desirable blood glucose levels might be permitted in order to avoid hypoglycaemia. No studies reporting interventions to reduce parental fear of hypoglycaemia were found. CONCLUSIONS: The evidence base was limited. Parents of children with Type 1 diabetes reported considerable parental fear of hypoglycaemia, affecting both parental health and quality of life. There is some suggestion that hypoglycaemia avoidance behaviours by parents might adversely affect glycaemic control. Trials of interventions to reduce parental anxiety and hypoglycaemia avoidance behaviour are needed. We suggest that there should be a trial of structured education for parents of young children with Type 1 diabetes.			2010				56
Efficacy and safety of corticosteroid injections and other injections for management of tendinopathy: a systematic review of randomised controlled trials		Coombes, B. K., Bisset, L. and Vicenzino, B.				lancet	lancet	BACKGROUND: Few evidence-based treatment guidelines for tendinopathy exist. We undertook a systematic review of randomised trials to establish clinical efficacy and risk of adverse events for treatment by injection. METHODS: We searched eight databases without language, publication, or date restrictions. We included randomised trials assessing efficacy of one or more peritendinous injections with placebo or non-surgical interventions for tendinopathy, scoring more than 50% on the modified physiotherapy evidence database scale. We undertook meta-analyses with a random-effects model, and estimated relative risk and standardised mean differences (SMDs). The primary outcome of clinical efficacy was protocol-defined pain score in the short term (4 weeks, range 0-12), intermediate term (26 weeks, 13-26), or long term (52 weeks, ?52). Adverse events were also reported. FINDINGS: 3824 trials were identified and 41 met inclusion criteria, providing data for 2672 participants. We showed consistent findings between many high-quality randomised controlled trials that corticosteroid injections reduced pain in the short term compared with other interventions, but this effect was reversed at intermediate and long terms. For example, in pooled analysis of treatment for lateral epicondylalgia, corticosteroid injection had a large effect (defined as SMD>0·8) on reduction of pain compared with no intervention in the short term (SMD 1·44, 95% CI 1·17-1·71, p<0·0001), but no intervention was favoured at intermediate term (-0·40, -0·67 to -0·14, p<0·003) and long term (-0·31, -0·61 to -0·01, p=0·05). Short-term efficacy of corticosteroid injections for rotator-cuff tendinopathy is not clear. Of 991 participants who received corticosteroid injections in studies that reported adverse events, only one (0·1%) had a serious adverse event (tendon rupture). By comparison with placebo, reductions in pain were reported after injections of sodium hyaluronate (short [3·91, 3·54-4·28, p<0·0001], intermediate [2·89, 2·58-3·20, p<0·0001], and long [3·91, 3·55-4·28, p<0·0001] terms), botulinum toxin (short term [1·23, 0·67-1·78, p<0·0001]), and prolotherapy (intermediate term [2·62, 1·36-3·88, p<0·0001]) for treatment of lateral epicondylalgia. Lauromacrogol (polidocanol), aprotinin, and platelet-rich plasma were not more efficacious than was placebo for Achilles tendinopathy, while prolotherapy was not more effective than was eccentric exercise. INTERPRETATION: Despite the effectiveness of corticosteroid injections in the short term, non-corticosteroid injections might be of benefit for long-term treatment of lateral epicondylalgia. However, response to injection should not be generalised because of variation in effect between sites of tendinopathy. FUNDING: None.			2010				160
The effectiveness of interventions to reduce neurological injuries in rugby union: a systematic review		Cusimano, M. D., Nassiri, F. and Chang, Y.				neurosurgery	neurosurgery	BACKGROUND: Rugby is characterized by high-speed collisions among the players that predispose them to injuries, particularly to the head, neck, and spine. OBJECTIVE: To evaluate the effectiveness of current neurological injury prevention strategies in rugby union. METHODS: Systematic review in May 2010. We assessed the quality and content of studies that evaluated injury prevention strategies for rugby players and reported on neurological outcomes. We searched OVID Medline, OVID HealthStar, CINAHL, Sport Discus, PubMed, Scholar's Portal Physical Education Index, Web of Science, and the Cochrane Controlled Clinical Trials Register (CENTRAL) and conducted a manual search of the cited literature lists of each included study. RESULTS: Ten articles are included in the review, with 2 of these assessing both headgear and mouthguards. Four studies reported insignificant reductions in neurological injury with the use of headgear. The results of 4 studies on the effectiveness of mouthguards in preventing neurological injury were inconclusive. Four studies reported significant reductions in neurological injury after the implementation of nationwide multifaceted injury prevention strategies with a focus on education CONCLUSION: There is limited evidence to support the effectiveness of mouthguards and headgear in reducing neurological injuries; however, system-wide, mandatory interventions are useful in reducing neurological injuries in rugby.			2010				168
A systematic review of psychosocial interventions for family carers of palliative care patients		Hudson, P. L., Remedios, C. and Thomas, K.				bmc palliative care	bmc palliative care	BACKGROUND: Being a family carer to a patient nearing the end of their life is a challenging and confronting experience. Studies show that caregiving can have negative consequences on the health of family carers including fatigue, sleep problems, depression, anxiety and burnout. One of the goals of palliative care is to provide psychosocial support to patients and families facing terminal illness. A systematic review of interventions for family carers of cancer and palliative care patients conducted at the start of this millennium demonstrated that there was a dearth of rigorous inquiry on this topic and consequently limited knowledge regarding the types of interventions likely to be effective in meeting the complex needs of family carers. We wanted to discern whether or not the evidence base to support family carers has improved. Furthermore, undertaking this review was acknowledged as one of the priorities for the International Palliative Care Family Carer Research Collaboration http://www.centreforpallcare.org. METHODS: A systematic review was undertaken in order to identify developments in family carer support that have occurred over the last decade. The focus of the review was on interventions that targeted improvements in the psychosocial support of family carers of palliative care patients. Studies were graded to assess their quality. RESULTS: A total of fourteen studies met the inclusion criteria. The focus of interventions included psycho-education, psychosocial support, carer coping, symptom management, sleep promotion and family meetings. Five studies were randomised controlled trials, three of which met the criteria for the highest quality evidence. There were two prospective studies, five pre-test/post-test projects and two qualitative studies. CONCLUSIONS: The systematic review identified a slight increase in the quality and quantity of psychosocial interventions conducted for family carers in the last decade. More rigorous intervention research is required in order to meet the supportive care needs of family carers of palliative care patients.			2010				338
