Title	First Author First Name	First Author Surname	Corresponding Author First Name	Corresponding Author Surname	Corresponding Author Order	Publication Name	Alternate Name	Abstract	Url	Author Address	Year	DOI	Reference Type	PDF Relative Path	Keywords
Efficacy and safety of high-dose influenza vaccine in elderly adults: A systematic review and meta-analysis		Wilkinson, K., Wei, Y., Szwajcer, A., Rabbani, R., Zarychanski, R., Abou-Setta, A. M. and Mahmud, S. M.				vaccine	vaccine	INTRODUCTION: Older adults are prioritized for influenza vaccination but also have lowered antibody responses to the vaccine. Higher-doses of influenza antigen may increase immune response and thus be more effective. Our objectives were to compare the efficacy and safety of the high-dose influenza vaccine to the standard-dose influenza vaccine in the elderly (age>65). METHODS: Data sources: Randomized trials (RCTs) from Medline (Ovid), EMBASE (Ovid), Cochrane Library (Wiley), ClinicalTrials.gov, reference lists of relevant articles, and gray literature. STUDY SELECTION: Two reviewers independently identified RCTs comparing high-dose influenza vaccine (60?g of hemagglutinin per strain) to standard-dose influenza vaccine (15?g of hemagglutinin per strain) in adults over the age of 65years. DATA EXTRACTION: Two reviewers independently extracted trial-level data including population characteristics, interventions, outcomes, and funding sources. Risk of bias was assessed using the Cochrane Risk of Bias tool. RESULTS: We included seven eligible trials; all were categorized as having a low (n=3) or unclear (n=4) risk of bias. Patients receiving the high-dose vaccine had significantly less risk of developing laboratory-confirmed influenza infections (Relative Risk 0.76, 95%CI 0.65 to 0.90; I(2) 0%, 2 trials, 41,141 patients). Post-vaccination geometric mean titres and seroprotection rates were also higher in high-dose vaccine recipients. There were no protocol-defined serious adverse events in the included trials in either group. CONCLUSIONS: In elderly adults, the high-dose influenza vaccine was well-tolerated, more immunogenic, and more efficacious in preventing influenza infections than the standard-dose vaccine. Further pragmatic trials are needed to determine if the higher efficacy translates into higher vaccine effectiveness in adults over the age of 65.			2017				4834
Androgen deprivation therapy for prostate cancer and dementia risk: a systematic review and meta-analysis		Nead, K. T., Sinha, S. and Nguyen, P. L.				prostate cancer and prostatic diseases	prostate cancer and prostatic diseases	BACKGROUND: Androgen deprivation therapy (ADT) to treat prostate cancer may be associated with an increased risk of dementia, but existing studies have shown conflicting results. Here we synthesize the literature on the association of ADT for the treatment of prostate cancer with dementia risk. METHODS: We conducted a systematic review of articles reporting the outcome of dementia among individuals with prostate cancer in those exposed to ADT versus a lesser-exposed comparison group (for example, ADT versus no-ADT; continuous versus intermittent ADT) using PubMed (1966-present), Web of Science (1945-present), Embase (1966-present) and PsycINFO (1806-present). The search was undertaken on 4 December 2016 by two authors. We meta-analyzed studies reporting an effect estimate and controlling for confounding. Random- or fixed-effects meta-analytic models were used in the presence or absence of heterogeneity per the I(2) statistic, respectively. Small study effects were evaluated using Egger and Begg's tests. RESULTS: Nine studies were included in the systematic review. Seven studies reported an adjusted effect estimate for dementia risk. A random-effects meta-analysis of studies reporting any dementia outcome, which included 50 541 individuals, showed an increased risk of dementia among ADT users (hazard ratio (HR), 1.47; 95% confidence interval (CI), 1.08-2.00; P=0.02). We separately meta-analyzed studies reporting all-cause dementia (HR, 1.46; 95% CI, 1.05-2.02; P<0.001) and Alzheimer's disease (HR, 1.25; 95% CI, 0.99-1.57; P=0.06). There was no evidence of bias from small study effects (Egger, P=0.19; Begg, P=1.00). CONCLUSION: The currently available combined evidence suggests that ADT in the treatment of prostate cancer may be associated with an increased dementia risk. The potential for neurocognitive deficits secondary to ADT should be discussed with patients and evaluated prospectively.Prostate Cancer and Prostatic Diseases advance online publication, 28 March 2017; doi:10.1038/pcan.2017.10.			2017				4326
The Effects of Pay-for-Performance Programs on Health, Health Care Use, and Processes of Care: A Systematic Review		Mendelson, A., Kondo, K., Damberg, C., Low, A., Motu'apuaka, M., Freeman, M., O'Neil, M., Relevo, R. and Kansagara, D.				annals of internal medicine	annals of internal medicine	BACKGROUND: The benefits of pay-for-performance (P4P) programs are uncertain. PURPOSE: To update and expand a prior review examining the effects of P4P programs targeted at the physician, group, managerial, or institutional level on process-of-care and patient outcomes in ambulatory and inpatient settings. DATA SOURCES: PubMed from June 2007 to October 2016; MEDLINE, PsycINFO, CINAHL, Business Economics and Theory, Business Source Elite, Scopus, Faculty of 1000, and Gartner Research from June 2007 to February 2016. STUDY SELECTION: Trials and observational studies in ambulatory and inpatient settings reporting process-of-care, health, or utilization outcomes. DATA EXTRACTION: Two investigators extracted data, assessed study quality, and graded the strength of the evidence. DATA SYNTHESIS: Among 69 studies, 58 were in ambulatory settings, 52 reported process-of-care outcomes, and 38 reported patient outcomes. Low-strength evidence suggested that P4P programs in ambulatory settings may improve process-of-care outcomes over the short term (2 to 3 years), whereas data on longer-term effects were limited. Many of the positive studies were conducted in the United Kingdom, where incentives were larger than in the United States. The largest improvements were seen in areas where baseline performance was poor. There was no consistent effect of P4P on intermediate health outcomes (low-strength evidence) and insufficient evidence to characterize any effect on patient health outcomes. In the hospital setting, there was low-strength evidence that P4P had little or no effect on patient health outcomes and a positive effect on reducing hospital readmissions. LIMITATION: Few methodologically rigorous studies; heterogeneous population and program characteristics and incentive targets. CONCLUSION: Pay-for-performance programs may be associated with improved processes of care in ambulatory settings, but consistently positive associations with improved health outcomes have not been demonstrated in any setting. PRIMARY FUNDING SOURCE: U.S. Department of Veterans Affairs.			2017				5020
The impact of 10-valent and 13-valent pneumococcal conjugate vaccines on hospitalization for pneumonia in children: A systematic review and meta-analysis		Alicino, C., Paganino, C., Orsi, A., Astengo, M., Trucchi, C., Icardi, G. and Ansaldi, F.				vaccine	vaccine	BACKGROUND: This systematic review and meta-analysis aimed at summarizing available data on the impact of PCV10 and PCV13 in reducing the incidence of CAP hospitalizations in children aged <5years. METHODS: A systematic search of the literature was conducted. We included time-series analyses and before-after studies, reporting the incidence of hospitalization for pneumonia in the periods before and after the introduction of PCV10 or PCV13 into the immunization program. Pooled estimates of Incidence Rate Ratio (IRR) were calculated by using a random-effects meta-analytic model. Results were stratified according to age-groups (<24months and 24-59months) and case definitions of pneumonia (clinically and radiologically confirmed pneumonia). RESULTS: A total of 1533 potentially relevant articles were identified. Of these, 12 articles were included in the analysis. In children aged <24months, the meta-analysis showed a reduction of 17% (95%CI: 11-22%, p-value<0.001) an of 31% (95%CI: 26-35%, p-value<0.001) in the hospitalization rates respectively for clinically and radiologically confirmed pneumonia, respectively, after the introduction of the novel PCVs. In children aged 24-59months, the meta-analysis showed a reduction of 9% (95%CI: 5-14%, p-value<0.001) and of 24% (95%CI: 12-33%, p-value<0.001) in the hospitalization rates for clinically and radiologically confirmed pneumonia, respectively, after the introduction of the novel PCVs. High heterogeneity was detected among studies evaluating the hospitalization rate for clinically and radiologically confirmed pneumonia. CONCLUSIONS: The results of this study revealed a significant impact of PCV10 and PCV13 in reducing the hospitalizations for pneumonia, particularly in children aged <24months and for radiologically confirmed disease. Further appropriately designed studies, comparing the impact of PCV10 and PCV13, are needed in order to obtain solid data on which to establish future immunization strategies.			2017				4594
Update of sarilumb to treat rheumatoid arthritis based on randomized clinical trials: a systematic review		Aly, A. M. and Furst, D. E.				expert review of clinical immunology	expert review of clinical immunology	INTRODUCTION: Sarilumab is a human monoclonal antibody against Interleukin 6 ? (IL-6?) receptor. Compared to tocilizumab, another IL-6 ? receptor antibody, sarilumab has a different structure and higher affinity. Areas Covered: In a systematic literature review, we examined all sarilumab randomized clinical trials (RCTs) in rheumatoid arthritis. The 6 reviewed RCTs included patients who were inadequate MTX, DMARD and/or TNFi responders. Sarilumab 150-200 mg every 2 weeks improved RA signs, symptoms, function and decreased radiological progression up to 52 weeks. The most common adverse events were infections and neutropenia, the latter of which will require careful observation in future trials. Examination of the effect of sero-positivity, disease duration, presence of erosions, use of previous biologic and comparisons to other biologics etc are still needed to complete understanding of this drug's profile. Long term studies, too, will be needed to assess long term tolerability Expert commentary: Results support the use of sarilumab to treat RA patients with inadequate response to MTX, other DMARDs and TNFis, although further studies are needed to fully assess its toxicity and understand the specific place of sarilumab in the RA armamentarium.			2017				4444
Systematic review of safeness and therapeutic efficacy of cannabis in patients with multiple sclerosis, neuropathic pain, and in oncological patients treated with chemotherapy		Amato, L., Minozzi, S., Mitrova, Z., Parmelli, E., Saulle, R., Cruciani, F., Vecchi, S. and Davoli, M.				epidemiologia e prevenzione	epidemiologia e prevenzione	BACKGROUND: medical cannabis refers to the use of cannabis or cannabinoids as medical therapy to treat disease or alleviate symptoms. In the United States, 23 states and Washington DC (May 2015) have introduced laws to permit the medical use of cannabis. Within the European Union, medicinal cannabis laws and praxis vary wildly between Countries. OBJECTIVES: to provide evidence for benefits and harms of cannabis (including extracts and tinctures) treatment for adults in the following indications: control of spasticity and pain in patients with multiple sclerosis; control of pain in patients with chronic neuropathic pain; control of nausea and vomiting in adults with cancer receiving chemotherapy. METHODS: we searched the Cochrane Central Register of Controlled Trials, PubMed, and EMBASE from inception to September 2016. We also searched for on-going studies via ClinicalTrials.gov and the World Health Organization and International Clinical Trials Registry Platform (ICTRP) search portal. All searches included also non-English language literature. All relevant randomized controlled trials (RCTs) evaluating the safety and efficacy of cannabis (including extracts and tinctures) compared with placebo or other pharmacological agents were included. Three authors independently evaluated the titles and abstracts of studies identified in the literature searches for their eligibility. For studies considered eligible, we retrieved full texts. Three investigators independently extracted data. For the assessment of the quality of evidence, we used the standard methodological procedures recommended by Cochrane and GRADE working Group. RESULTS: 41 trials (4,550 participants) were included; 15 studies considered efficacy and safety of cannabis for patients with multiple sclerosis, 12 for patients with chronic pain, and 14 for patients with cancer receiving chemotherapy. The included studies were published between 1975 and 2015, and the majority of them were conducted in Europe. We judged almost 50% of these studies to be at low risk of bias. The large majority (80%) of the comparisons were with placebo; only 8 studies included patients with cancer receiving chemotherapy comparing cannabis with other antiemetic drugs. Concerning the efficacy of cannabis (compared with placebo) in patients with multiple sclerosis, confidence in the estimate was high in favour of cannabis for spasticity (numerical rating scale and visual analogue scale, but not the Ashworth scale) and pain. For chronic and neuropathic pain (compared with placebo), there was evidence of a small effect; however, confidence in the estimate is low and these results could not be considered conclusive. There is uncertainty whether cannabis, including extracts and tinctures, compared with placebo or other antiemetic drugs reduces nausea and vomiting in patients with cancer requiring chemotherapy, although the confidence in the estimate of the effect was low or very low. In the included studies, many adverse events were reported and none of the studies assessed the development of abuse or dependence. CONCLUSIONS: there is incomplete evidence of the efficacy and safety of medical use of cannabis in the clinical contexts considered in this review. Furthermore, for many of the outcomes considered, the confidence in the estimate of the effect was again low or very low. To give conclusive answers to the efficacy and safety of cannabis used for medical purposes in the clinical contexts considered, further studies are needed, with higher quality, larger sample sizes, and possibly using the same diagnostic tools for evaluating outcomes of interest.			2017				5129
Auditory Outcomes with Hearing Rehabilitation in Children with Unilateral Hearing Loss: A Systematic Review		Appachi, S., Specht, J. L., Raol, N., Lieu, J. E. C., Cohen, M. S., Dedhia, K. and Anne, S.				otolaryngology--head and neck surgery : official journal of american academy of otolaryngology-head and neck surgery	otolaryngology--head and neck surgery : official journal of american academy of otolaryngology-head and neck surgery	Objective Options for management of unilateral hearing loss (UHL) in children include conventional hearing aids, bone-conduction hearing devices, contralateral routing of signal (CROS) aids, and frequency-modulating (FM) systems. The objective of this study was to systematically review the current literature to characterize auditory outcomes of hearing rehabilitation options in UHL. Data Sources PubMed, EMBASE, Medline, CINAHL, and Cochrane Library were searched from inception to January 2016. Manual searches of bibliographies were also performed. Review Methods Studies analyzing auditory outcomes of hearing amplification in children with UHL were included. Outcome measures included functional and objective auditory results. Two independent reviewers evaluated each abstract and article. Results Of the 249 articles identified, 12 met inclusion criteria. Seven articles solely focused on outcomes with bone-conduction hearing devices. Outcomes favored improved pure-tone averages, speech recognition thresholds, and sound localization in implanted patients. Five studies focused on FM systems, conventional hearing aids, or CROS hearing aids. Limited data are available but suggest a trend toward improvement in speech perception with hearing aids. FM systems were shown to have the most benefit for speech recognition in noise. Studies evaluating CROS hearing aids demonstrated variable outcomes. Conclusions Data evaluating functional and objective auditory measures following hearing amplification in children with UHL are limited. Most studies do suggest improvement in speech perception, speech recognition in noise, and sound localization with a hearing rehabilitation device.			2017				4902
Walking Aids for Enabling Activity and Participation: A Systematic Review		Bertrand, K., Raymond, M. H., Miller, W. C., Martin, G., Kathleen, A. and Demers, L.				american journal of physical medicine & rehabilitation	american journal of physical medicine & rehabilitation	In this systematic literature review, we examined whether and how walking aids (i.e., canes, crutches, walkers, and rollators) enable activity and participation among adults with physical disabilities. Medline, Embase, all EBM reviews, PsychInfo, CINAHL, and Web of Science databases were used to identify studies published since 2008. Quantitative and qualitative designs were included. Data regarding participants, assistive device use, outcome measures, and domains of participation were extracted. Two reviewers independently rated the level of evidence and methodological quality of the studies. Outcomes were categorized per types of walking aids and activity and participation domains. Thirteen studies were included. Two studies involved canes, four pertained to rollators, and seven dealt with multiple types of walking aids. Mobility was the most frequently examined domain of activity and participation. Both negative and positive results were found. Negative outcomes were linked to the physical characteristics of the device, the use, environment, and personal reluctance. When incorporated in daily life, walking aids were found to enable several domains of activity and participation. Whether walking aids facilitate activity and participation may depend on the user's ability to overcome obstacles and integrate them in daily life. More high-quality research is needed to draw conclusions about their effectiveness.			2017				4226
Disease-modifying anti-rheumatic drug effect of denosumab on radiographic progression in rheumatoid arthritis: a systematic review of the literature		Boleto, G., Dramé, M., Lambrecht, I., Eschard, J. P. and Salmon, J. H.				clinical rheumatology	clinical rheumatology	The aim of this study was to evaluate the structural effect of denosumab on patients with rheumatoid arthritis (RA). We performed a systematic review of the literature in the following databases: PubMed, Cochrane, Web of Science, ClinicalTrials.gov , and the WHO International Clinical Trials Registry Platform. All studies evaluating the structural effect of denosumab on RA and meeting predefined criteria were included. Data regarding disease activity, progression of joint damage, joint space narrowing, and safety were recorded. Among 168 studies identified, only 4 were finally included in this review, involving a total of 687 patients. These 4 studies showed that denosumab is effective on joint damage at 6 and 12 months as compared to placebo, alendronate, and biological disease-modifying anti-rheumatic drugs (bDMARDs) alone. No effect was observed in terms of joint space narrowing, and DAS28 and HAQ scores remained unchanged. No case of osteonecrosis of the jaw or atypical fracture was recorded, and safety was similar in both denosumab and control groups. Denosumab appears to be effective on joint erosion at 6 and 12 months in patients with RA meeting the ACR criteria, treated or not by a biologic, with excellent safety.			2017				4580
Escalated-dose somatostatin analogues for antiproliferative effect in GEPNETS: a systematic review		Chan, D. L., Ferone, D., Albertelli, M., Pavlakis, N., Segelov, E. and Singh, S.				endocrine	endocrine	BACKGROUND/PURPOSE: Somatostatin analogues are the cornerstone of systemic therapy for metastatic well-differentiated gastroenteropancreatic neuroendocrine tumours for both hormonal control and antiproliferative effect. Dose escalation of somatostatin analogues is often utilized in clinical practice, but small studies have yielded mixed results. The aim of this study was to systematically determine the efficacy and safety of escalated-dose somatostatin analogues in the above setting. METHODS: Eligible trials (using more than 30?mg octreotide or 120?mg lanreotide/28 days) were identified from MEDLINE, EMBASE, other databases and conference proceedings. Demographics, disease control rate, objective response rate, biochemical response, improvement in symptoms and toxicity were abstracted. Trials were synthesized qualitatively. RESULTS: Eighteen studies (1002 patients) were identified. The risk of bias was moderate for objective response outcomes, but high for the outcomes of symptom control and toxicity due to open-label trial designs. Disease control rates ranged from 30 to 100%, but response rates were modest (at 0-14%). Rates of biochemical improvement (27-100%) and symptom improvement (23-100%) ranged widely depending on the population studied and the definition of response. The most common toxicities were fatigue, diarrhoea, abdominal discomfort and cholelithiasis, with no severe or unexpected toxicities compared to standard-dose somatostatin analogues. CONCLUSIONS: The current evidence indicates that escalated-dose somatostatin analogues are well-tolerated in patients with gastroenteropancreatic neuroendocrine tumours, with significant rates of disease control but low rates of tumour response. It was difficult to judge the exact rate of biochemical response or symptomatic improvement. There is a need for large, prospective studies investigating the role of escalated-dose somatostatin analogues in the treatment of metastatic gastroenteropancreatic neuroendocrine tumours.			2017				4831
Transcatheter Pulmonary Valve Implantation: A Comprehensive Systematic Review and Meta-Analyses of Observational Studies		Chatterjee, A., Bajaj, N. S., McMahon, W. S., Cribbs, M. G., White, J. S., Mukherjee, A. and Law, M. A.				journal of the american heart association	journal of the american heart association	BACKGROUND: Transcatheter pulmonary valve implantation is approved for the treatment of dysfunctional right ventricle to pulmonary artery conduits. However, the literature is limited because of a small patient population, and it does not reflect changing procedural practice patterns over the last decade. METHODS AND RESULTS: A comprehensive search of Medline and Scopus databases from inception through August 31, 2016 was conducted using predefined criteria. We included studies reporting transcatheter pulmonary valve implantation in at least 5 patients with a follow-up duration of 6 months or more. In 19 eligible studies, 1044 patients underwent transcatheter pulmonary valve implantation with a pooled follow-up of 2271 person-years. Procedural success rate was 96.2% (95% confidence intervals [CI], 94.6-97.4) with a conduit rupture rate of 4.1% (95% CI, 2.5-6.8) and coronary complication rate of 1.3% (95% CI, 0.7-2.3). Incidence of reintervention was 4.4 per 100 person-years overall (95% CI, 3.0-5.9) with a marked reduction in studies reporting ?75% prestenting (2.9 per 100 person-years [95% CI, 1.5-4.3] versus 6.5/100 person-years [95% CI, 4.6-8.5]; P<0.01). Pooled endocarditis rate was 1.4 per 100 person-years (95% CI, 0.9-2.0). CONCLUSIONS: Our study provides favorable updated estimates of procedural and follow-up outcomes after transcatheter pulmonary valve implantation. Widespread adoption of prestenting has improved longer-term outcomes in these patients.			2017				4901
Effect of pomalidomide on relapsed/refractory multiple myeloma: a systematic review and meta-analysis		Chen, R., Wang, Y., Luan, C., Gao, C., Zhang, X. and Chen, B.				journal of cancer	journal of cancer	In this work, we aim to further analyze the effect of pomalidomide for relapsed and/or refractory multiple myeloma (RRMM). A systematic literature search of PubMed, MEDLINE and EMBASE was conducted on September 20, 2016. Pooled effect size (ES) with corresponding 95% confidence intervals (CIs) were calculated using random-effects model. STATA software (version 12.0; Stata Corporation; College Station, TX, USA) was employed to do all statistical analyses. A total of 8 studies were included for analysis. The combined results demonstrated that the pooled proportion of overall response rate (ORR) was 0.35 (95% CI 0.27 to 0.43, P=0.000), and the pooled proportion of complete response rate (CRR) was 0.02 (95% CI 0.01 to 0.03, P=0.541). Pomalidomide was generally well tolerated by patients reported in the studies. Further studies would be required to conduct more prospective randomized controlled trials (RCTs) with larger samples to assess the proper place of pomalidomide as single agent or combined with other agents for RRMM.			2017				4825
Silver Diamine Fluoride Has Efficacy in Controlling Caries Progression in Primary Teeth: A Systematic Review and Meta-Analysis		Chibinski, A. C., Wambier, L. M., Feltrin, J., Loguercio, A. D., Wambier, D. S. and Reis, A.				caries research	caries research	"A systematic review was performed to evaluate the efficacy of silver diamine fluoride (SDF) in controlling caries progression in children when compared with active treatments or placebos. A search for randomized clinical trials that evaluate the effectiveness of SDF for caries control in children compared to active treatments or placebos with follow-ups longer than 6 months was performed in PubMed, Scopus, Web of Science, LILACS, BBO, Cochrane Library, and grey literature. The risk of bias tool from the Cochrane Collaboration was used for quality assessment of the studies. The quality of the evidence was evaluated using the GRADE approach. Meta-analysis was performed on studies considered at low risk of bias. A total of 5,980 articles were identified. Eleven remained in the qualitative synthesis. Five studies were at ""low,"" 2 at ""unclear,"" and 4 studies at ""high"" risk of bias in the key domains. The studies from which the information could be extracted were included for meta-analysis. The arrestment of caries at 12 months promoted by SDF was 66% higher (95% CI 41-91%; p < 0.00001) than by other active material, but it was 154% higher (95% CI 67-85%; p < 0.00001) than by placebos. Overall, the caries arrestment was 89% higher (95% CI 49-138%; p < 0.00001) than using active materials/placebo. No heterogeneity was detected. The evidence was graded as high quality. The use of SDF is 89% more effective in controlling/arresting caries than other treatments or placebos. The quality of the evidence was graded as high."			2017				4634
Cannabinoids for spasticity due to multiple sclerosis or paraplegia: A systematic review and meta-analysis of randomized clinical trials		da Rovare, V. P., Magalhães, G. P. A., Jardini, G. D. A., Beraldo, M. L., Gameiro, M. O., Agarwal, A., Luvizutto, G. J., Paula-Ramos, L., Camargo, S. E. A., de Oliveira, L. D., Bazan, R. and El Dib, R.				complementary therapies in medicine	complementary therapies in medicine	OBJECTIVES: Spasticity remains highly prevalent in patients with spinal cord injury and multiple sclerosis. To summarize the effects of cannabinoids compared with usual care, placebo for spasticity due to multiple sclerosis (MS) or paraplegia. METHODS: Searches of MEDLINE, EMBASE, CENTRAL and LILACS to March 2017 were performed to identify randomized controlled trials. The primary outcomes were spasticity and spasm frequency. The criteria were any patient with MS and spasticity affecting upper or lower limbs or both, and that had a confirmed diagnosis of MS based on validated criteria, or however defined by the authors of the included studies. RESULTS: 16 trials including 2597 patients were eligible. Moderate-certainty evidence suggested a non-statistically significant decrease in spasticity (standardized mean difference (SMD) 0.36 [confidential interval (CI) 95% -0.17 to 0.88; p=0.18; I2=88%]), and spasm frequency (SMD 0.04 [CI 95% -0.15 to 0.22]). There was an increase in adverse events such as dizziness (risk ratio (RR) 3.45 [CI 95% 2.71-4.4; p=0.20; I2=23%]), somnolence (RR 2.9 [CI 95% 1.98-4.23; p=0.77; I2=0%]), and nausea (RR 2.25 [CI 95% 1.62-3.13; p=0.83; I2=0%]). CONCLUSIONS: There is moderate certainty evidence regarding the impact of cannabinoids in spasticity (average 0.36 more spasticity; 0.17 fewer to 0.88 more) due to multiple sclerosis or paraplegia, and in adverse events such as dizziness (419 more dizziness/1000 over 19 weeks), somnolence (127 more somnolence/1000 over 19 weeks), and nausea (125 more somnolence/1000 over 19 weeks).			2017				5039
Do digital innovations for HIV and sexually transmitted infections work? Results from a systematic review (1996-2017)		Daher, J., Vijh, R., Linthwaite, B., Dave, S., Kim, J., Dheda, K., Peter, T. and Pai, N. P.				bmj open	bmj open	OBJECTIVE: Digital innovations with internet/mobile phones offer a potential cost-saving solution for overburdened health systems with high service delivery costs to improve efficiency of HIV/STI (sexually transmitted infections) control initiatives. However, their overall evidence has not yet been appraised. We evaluated the feasibility and impact of all digital innovations for all HIV/STIs. DESIGN: Systematic review. SETTING/PARTICIPANTS: All settings/all participants. INTERVENTION: We classified digital innovations into (1) mobile health-based (mHealth: SMS (short message service)/phone calls), (2) internet-based mobile and/or electronic health (mHealth/eHealth: social media, avatar-guided computer programs, websites, mobile applications, streamed soap opera videos) and (3) combined innovations (included both SMS/phone calls and internet-based mHealth/eHealth). PRIMARY AND SECONDARY OUTCOME MEASURES: Feasibility, acceptability, impact. METHODS: We searched databases MEDLINE via PubMed, Embase, Cochrane CENTRAL and Web of Science, abstracted data, explored heterogeneity, performed a random effects subgroup analysis. RESULTS: We reviewed 99 studies, 63 (64%) were from America/Europe, 36 (36%) from Africa/Asia; 79% (79/99) were clinical trials; 84% (83/99) evaluated impact. Of innovations, mHealth based: 70% (69/99); internet based: 21% (21/99); combined: 9% (9/99).All digital innovations were highly accepted (26/31; 84%), and feasible (20/31; 65%). Regarding impacted measures, mHealth-based innovations (SMS) significantly improved antiretroviral therapy (ART) adherence (pooled OR=2.15(95%CI: 1.18 to 3.91)) and clinic attendance rates (pooled OR=1.76(95%CI: 1.28, 2.42)); internet-based innovations improved clinic attendance (6/6), ART adherence (4/4), self-care (1/1), while reducing risk (5/5); combined innovations increased clinic attendance, ART adherence, partner notifications and self-care. Confounding (68%) and selection bias (66%) were observed in observational studies and attrition bias in 31% of clinical trials. CONCLUSION: Digital innovations were acceptable, feasible and generated impact. A trend towards the use of internet-based and combined (internet and mobile) innovations was noted. Large scale-up studies of high quality, with new integrated impact metrics, and cost-effectiveness are needed. Findings will appeal to all stakeholders in the HIV/STI global initiatives space.			2017				4549
Effect of specialist palliative care services on quality of life in adults with advanced incurable illness in hospital, hospice, or community settings: systematic review and meta-analysis		Gaertner, J., Siemens, W., Meerpohl, J. J., Antes, G., Meffert, C., Xander, C., Stock, S., Mueller, D., Schwarzer, G. and Becker, G.				bmj (clinical research ed.)	bmj (clinical research ed.)	Objective To assess the effect of specialist palliative care on quality of life and additional outcomes relevant to patients in those with advanced illness.Design Systematic review with meta-analysis.Data sources Medline, Embase, Cochrane Central Register of Controlled Trials, PsycINFO, and trial registers searched up to July 2016.Eligibility criteria for selecting studies Randomised controlled trials with adult inpatients or outpatients treated in hospital, hospice, or community settings with any advanced illness. Minimum requirements for specialist palliative care included the multiprofessional team approach. Two reviewers independently screened and extracted data, assessed the risk of bias (Cochrane risk of bias tool), and evaluated the quality of evidence (GRADE tool).Data synthesis Primary outcome was quality of life with Hedges' g as standardised mean difference (SMD) and random effects model in meta-analysis. In addition, the pooled SMDs of the analyses of quality of life were re-expressed on the global health/QoL scale (item 29 and 30, respectively) of the European Organization for Research and Treatment of Cancer QLQ-C30 (0-100, high values=good quality of life, minimal clinically important difference 8.1).Results Of 3967 publications, 12 were included (10 randomised controlled trials with 2454 patients randomised, of whom 72% (n=1766) had cancer). In no trial was integration of specialist palliative care triggered according to patients' needs as identified by screening. Overall, there was a small effect in favour of specialist palliative care (SMD 0.16, 95% confidence interval 0.01 to 0.31; QLQ-C30 global health/QoL 4.1, 0.3 to 8.2; n=1218, six trials). Sensitivity analysis showed an SMD of 0.57 (-0.02 to 1.15; global health/QoL 14.6, -0.5 to 29.4; n=1385, seven trials). The effect was marginally larger for patients with cancer (0.20, 0.01 to 0.38; global health/QoL 5.1, 0.3 to 9.7; n=828, five trials) and especially for those who received specialist palliative care early (0.33, 0.05 to 0.61, global health/QoL 8.5, 1.3 to 15.6; n=388, two trials). The results for pain and other secondary outcomes were inconclusive. Some methodological problems (such as lack of blinding) reduced the strength of the evidence.Conclusions Specialist palliative care was associated with a small effect on QoL and might have most pronounced effects for patients with cancer who received such care early. It could be most effective if it is provided early and if it identifies though screening those patients with unmet needs.Systematic review registration PROSPERO CRD42015020674.			2017				4706
Adjuvant chemotherapy for resected biliary tract cancers: a systematic review and meta-analysis		Ghidini, M., Tomasello, G., Botticelli, A., Barni, S., Zabbialini, G., Seghezzi, S., Passalacqua, R., Braconi, C. and Petrelli, F.				hpb : the official journal of the international hepato pancreato biliary association	hpb : the official journal of the international hepato pancreato biliary association	INTRODUCTION: The use of adjuvant treatment (AT) in resected biliary tract cancers (BTC) is still controversial. No efficacy comparison has been performed between chemotherapy (CT) and chemoradiotherapy (CTRT). A systematic review of the available evidence regarding adjuvant chemotherapy (AC) in resected BTC was performed. METHODS: PubMed, EMBASE, Web of Science, SCOPUS and The Cochrane Library databases were searched for relevant articles published. Only studies including at least 50 patients affected by tumors of gallbladder, intrahepatic, perihilar, and distal bile ducts were considered. Data were pooled using a random-effects model. The primary endpoint of the study was overall survival (OS). RESULTS: Thirty studies were analyzed with a total of 22,499 patients, 3967 of whom received AC. Eleven cohorts included Western patients and 19 were Asiatic. Surgeries were classified as R0 with negative margins, R1 with positive microscopic and R2 with positive macroscopic margins. Weighted mean OS difference among experimental (AC) and control arm was 4.3 months (95% CI 0.88-7.79, P = 0.014). AC reduced the risk of death by 41% (Hazard ratio [HR] = 0.59, 95% CI 0.49-0.71; P < 0.001). CONCLUSIONS: AC administration gives an OS benefit in resected BTC. The results of prospective randomized studies are awaited in order to define the standard AT in BTC.			2017				4437
